fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,pH,sulphates,alcohol,quality,density-kg/m^3,quality classification,Red,White
7.7,0.43,0.25,2.6,0.073,29.0,0.1313364055299539,3.37,0.58,10.5,6,996.15,Media,1,0
6.9,0.52,0.25,2.6,0.081,10.0,0.07142857142857142,3.46,0.5,11.0,5,996.85,Mala,1,0
5.2,0.48,0.04,1.6,0.054,19.0,0.2304147465437788,3.54,0.62,12.2,7,992.7,Media,1,0
8.0,0.38,0.06,1.8,0.078,12.0,0.09907834101382489,3.37,0.52,9.9,6,996.25,Media,1,0
8.5,0.37,0.2,2.8,0.09,18.0,0.11981566820276497,3.34,0.7,9.6,6,998.0,Media,1,0
6.9,0.52,0.25,2.6,0.081,10.0,0.07142857142857142,3.46,0.5,11.0,5,996.85,Mala,1,0
8.2,1.0,0.09,2.3,0.065,7.0,0.07142857142857142,3.32,0.55,9.0,6,996.85,Media,1,0
7.2,0.63,0.0,1.9,0.0969999999999999,14.0,0.07373271889400922,3.37,0.58,9.0,6,996.75,Media,1,0
7.2,0.63,0.0,1.9,0.0969999999999999,14.0,0.07373271889400922,3.37,0.58,9.0,6,996.75,Media,1,0
7.2,0.645,0.0,1.9,0.0969999999999999,15.0,0.07603686635944701,3.37,0.58,9.2,6,996.75,Media,1,0
7.2,0.63,0.0,1.9,0.0969999999999999,14.0,0.07373271889400922,3.37,0.58,9.0,6,996.75,Media,1,0
8.2,1.0,0.09,2.3,0.065,7.0,0.07142857142857142,3.32,0.55,9.0,6,996.85,Media,1,0
8.9,0.635,0.37,1.7,0.263,5.0,0.12903225806451613,3.0,1.09,9.3,5,997.1,Mala,1,0
12.0,0.38,0.56,2.1,0.093,6.0,0.041474654377880185,3.14,0.71,10.9,6,999.25,Media,1,0
7.7,0.58,0.1,1.8,0.102,28.0,0.23732718894009217,3.08,0.49,9.8,6,995.6500000000001,Media,1,0
15.0,0.21,0.44,2.2,0.075,10.0,0.041474654377880185,3.07,0.84,9.2,7,996.5468390052357,Media,1,0
15.0,0.21,0.44,2.2,0.075,10.0,0.041474654377880185,3.07,0.84,9.2,7,996.5468390052357,Media,1,0
7.3,0.66,0.0,2.0,0.084,6.0,0.03917050691244239,3.61,0.96,9.9,6,998.3,Media,1,0
7.1,0.68,0.07,1.9,0.075,16.0,0.10368663594470046,3.38,0.52,9.5,5,996.85,Mala,1,0
8.2,0.6,0.17,2.3,0.072,11.0,0.1543778801843318,3.2,0.45,9.3,5,996.3,Mala,1,0
7.7,0.53,0.06,1.7,0.074,9.0,0.07603686635944701,3.35,0.48,9.8,6,996.15,Media,1,0
7.3,0.66,0.0,2.0,0.084,6.0,0.03917050691244239,3.61,0.96,9.9,6,998.3,Media,1,0
10.8,0.32,0.44,1.6,0.063,16.0,0.07142857142857142,3.22,0.78,10.0,6,998.5,Media,1,0
7.1,0.6,0.0,1.8,0.074,16.0,0.06451612903225806,3.47,0.7,9.9,6,997.1999999999999,Media,1,0
11.1,0.35,0.48,3.1,0.09,5.0,0.03456221198156682,3.17,0.53,10.5,5,998.6,Mala,1,0
7.7,0.775,0.42,1.9,0.092,8.0,0.18433179723502305,3.23,0.59,9.5,5,995.9,Mala,1,0
7.1,0.6,0.0,1.8,0.074,16.0,0.06451612903225806,3.47,0.7,9.9,6,997.1999999999999,Media,1,0
8.0,0.57,0.23,3.2,0.073,17.0,0.26036866359447003,3.26,0.57,9.3,5,996.75,Mala,1,0
9.4,0.34,0.37,2.2,0.075,5.0,0.016129032258064516,3.22,0.62,9.2,5,998.0,Mala,1,0
6.6,0.695,0.0,2.1,0.075,12.0,0.1152073732718894,3.49,0.67,9.2,5,996.8000000000001,Mala,1,0
7.7,0.41,0.76,1.8,0.611,8.0,0.08986175115207373,3.06,1.26,9.4,5,996.8000000000001,Mala,1,0
10.0,0.31,0.47,2.6,0.085,14.0,0.06221198156682028,3.36,0.8,10.5,7,999.6500000000001,Media,1,0
7.9,0.33,0.23,1.7,0.077,18.0,0.08986175115207373,3.29,0.65,9.3,5,996.25,Mala,1,0
7.0,0.975,0.04,2.0,0.087,12.0,0.14055299539170507,3.35,0.6,9.4,4,995.6500000000001,Mala,1,0
8.0,0.52,0.03,1.7,0.07,10.0,0.06682027649769585,3.34,0.57,10.0,5,995.75,Mala,1,0
7.9,0.37,0.23,1.8,0.077,23.0,0.09907834101382489,3.28,0.67,9.3,5,996.3,Mala,1,0
12.5,0.56,0.49,2.4,0.064,5.0,0.04838709677419355,3.08,0.87,10.9,5,999.9,Mala,1,0
11.8,0.26,0.52,1.8,0.071,6.0,0.009216589861751152,3.2,0.72,10.2,7,996.8000000000001,Media,1,0
8.1,0.87,0.0,3.3,0.096,26.0,0.12672811059907835,3.6,0.72,9.8,4,996.5468390052357,Mala,1,0
7.9,0.35,0.46,3.6,0.078,15.0,0.07142857142857142,3.35,0.86,12.8,8,997.3,Alta,1,0
6.9,0.54,0.04,3.0,0.077,7.0,0.04838709677419355,3.69,0.91,9.4,6,998.7,Media,1,0
11.5,0.18,0.51,4.0,0.104,4.0,0.03917050691244239,3.28,0.97,10.1,6,999.6,Media,1,0
7.9,0.545,0.06,4.0,0.087,27.0,0.12672811059907835,3.36,0.67,10.7,6,996.5,Media,1,0
11.5,0.18,0.51,4.0,0.104,4.0,0.03917050691244239,3.28,0.97,10.1,6,999.6,Media,1,0
10.9,0.37,0.58,4.0,0.071,17.0,0.1359447004608295,3.22,0.78,10.1,5,999.3499999999999,Mala,1,0
8.4,0.715,0.2,2.4,0.076,10.0,0.07373271889400922,3.31,0.64,9.4,5,997.3499999999999,Mala,1,0
7.5,0.65,0.18,7.0,0.088,27.0,0.20276497695852536,3.38,0.77,9.4,5,999.15,Mala,1,0
7.9,0.545,0.06,4.0,0.087,27.0,0.12672811059907835,3.36,0.67,10.7,6,996.5,Media,1,0
6.9,0.54,0.04,3.0,0.077,7.0,0.04838709677419355,3.69,0.91,9.4,6,998.7,Media,1,0
11.5,0.18,0.51,4.0,0.104,4.0,0.03917050691244239,3.28,0.97,10.1,6,999.6,Media,1,0
10.3,0.32,0.45,6.4,0.073,5.0,0.016129032258064516,3.23,0.82,12.6,8,997.6,Alta,1,0
8.9,0.4,0.32,5.6,0.087,10.0,0.0944700460829493,3.38,0.77,10.5,7,999.1,Media,1,0
11.4,0.26,0.44,3.6,0.071,6.0,0.029953917050691243,3.12,0.82,9.3,6,998.6,Media,1,0
7.7,0.27,0.68,3.5,0.358,5.0,0.009216589861751152,3.25,1.08,9.9,7,997.1999999999999,Media,1,0
7.6,0.52,0.12,3.0,0.067,12.0,0.10829493087557604,3.36,0.57,9.1,5,997.1,Mala,1,0
8.9,0.4,0.32,5.6,0.087,10.0,0.0944700460829493,3.38,0.77,10.5,7,999.1,Media,1,0
9.9,0.59,0.07,3.4,0.102,32.0,0.1497695852534562,3.31,0.71,9.8,5,996.5468390052357,Mala,1,0
9.9,0.59,0.07,3.4,0.102,32.0,0.1497695852534562,3.31,0.71,9.8,5,996.5468390052357,Mala,1,0
12.0,0.45,0.55,2.0,0.073,25.0,0.09907834101382489,3.1,0.76,10.3,6,999.7,Media,1,0
7.5,0.4,0.12,3.0,0.092,29.0,0.10829493087557604,3.37,0.7,10.3,6,996.7,Media,1,0
8.7,0.52,0.09,2.5,0.091,20.0,0.09907834101382489,3.34,0.86,10.6,7,997.6,Media,1,0
11.6,0.42,0.53,3.3,0.105,33.0,0.2119815668202765,3.2,0.95,9.2,5,996.5468390052357,Mala,1,0
8.7,0.52,0.09,2.5,0.091,20.0,0.09907834101382489,3.34,0.86,10.6,7,997.6,Media,1,0
11.0,0.2,0.48,2.0,0.3429999999999999,6.0,0.027649769585253458,3.3,0.71,10.5,5,997.9,Mala,1,0
10.4,0.55,0.23,2.7,0.091,18.0,0.0967741935483871,3.22,0.64,10.3,6,999.4,Media,1,0
6.9,0.36,0.25,2.4,0.098,5.0,0.02304147465437788,3.41,0.6,10.1,6,996.4,Media,1,0
13.3,0.34,0.52,3.2,0.094,17.0,0.10829493087557604,3.05,0.81,9.5,6,996.5468390052357,Media,1,0
10.8,0.5,0.46,2.5,0.073,5.0,0.04838709677419355,3.05,0.64,9.5,5,996.5468390052357,Mala,1,0
10.6,0.83,0.37,2.6,0.086,26.0,0.14746543778801843,3.16,0.52,9.9,5,998.1,Mala,1,0
7.1,0.63,0.06,2.0,0.083,8.0,0.052995391705069124,3.67,0.73,9.6,5,998.5500000000001,Mala,1,0
7.2,0.65,0.02,2.3,0.094,5.0,0.0576036866359447,3.67,0.8,9.7,5,999.3,Mala,1,0
6.9,0.67,0.06,2.1,0.08,8.0,0.06221198156682028,3.68,0.71,9.6,5,998.4499999999999,Mala,1,0
7.5,0.53,0.06,2.6,0.086,20.0,0.08755760368663594,3.38,0.59,10.7,6,996.5,Media,1,0
11.1,0.18,0.48,1.5,0.068,7.0,0.020737327188940093,3.22,0.64,10.1,6,997.3,Media,1,0
8.3,0.705,0.12,2.6,0.092,12.0,0.05069124423963134,3.51,0.72,10.0,5,999.4,Mala,1,0
7.4,0.67,0.12,1.6,0.186,5.0,0.03456221198156682,3.39,0.54,9.5,5,996.0,Mala,1,0
8.4,0.65,0.6,2.1,0.1119999999999999,12.0,0.1935483870967742,3.2,0.52,9.2,5,997.3,Mala,1,0
10.3,0.53,0.48,2.5,0.063,6.0,0.04377880184331797,3.12,0.59,9.3,6,999.8000000000001,Media,1,0
7.6,0.62,0.32,2.2,0.0819999999999999,7.0,0.11059907834101383,3.36,0.52,9.4,5,996.6,Mala,1,0
10.3,0.41,0.42,2.4,0.213,6.0,0.018433179723502304,3.19,0.62,9.5,6,999.4,Media,1,0
10.3,0.43,0.44,2.4,0.214,5.0,0.013824884792626729,3.19,0.63,9.5,6,999.4,Media,1,0
7.4,0.29,0.38,1.7,0.062,9.0,0.055299539170506916,3.41,0.53,9.5,6,996.8000000000001,Media,1,0
10.3,0.53,0.48,2.5,0.063,6.0,0.04377880184331797,3.12,0.59,9.3,6,999.8000000000001,Media,1,0
7.9,0.53,0.24,2.0,0.072,15.0,0.22811059907834103,3.27,0.54,9.4,6,996.0,Media,1,0
9.0,0.46,0.31,2.8,0.093,19.0,0.2119815668202765,3.32,0.63,9.5,6,998.15,Media,1,0
8.6,0.47,0.3,3.0,0.076,30.0,0.29723502304147464,3.3,0.53,9.4,5,997.6,Mala,1,0
7.4,0.36,0.29,2.6,0.087,26.0,0.15207373271889402,3.39,0.68,11.0,5,996.4499999999999,Mala,1,0
7.1,0.35,0.29,2.5,0.096,20.0,0.10829493087557604,3.42,0.65,11.0,6,996.1999999999999,Media,1,0
9.6,0.56,0.23,3.4,0.102,37.0,0.19815668202764977,3.3,0.65,10.1,5,999.6,Mala,1,0
9.6,0.77,0.12,2.9,0.0819999999999999,30.0,0.15668202764976957,3.3,0.64,10.4,6,998.6500000000001,Media,1,0
9.8,0.66,0.39,3.2,0.083,21.0,0.12211981566820276,3.37,0.71,11.5,7,998.9,Media,1,0
9.6,0.77,0.12,2.9,0.0819999999999999,30.0,0.15668202764976957,3.3,0.64,10.4,6,998.6500000000001,Media,1,0
9.8,0.66,0.39,3.2,0.083,21.0,0.12211981566820276,3.37,0.71,11.5,7,998.9,Media,1,0
9.3,0.61,0.26,3.4,0.09,25.0,0.18663594470046083,3.24,0.62,9.7,5,999.75,Mala,1,0
7.8,0.62,0.05,2.3,0.079,6.0,0.027649769585253458,3.29,0.63,9.3,5,997.3499999999999,Mala,1,0
10.3,0.59,0.42,2.8,0.09,35.0,0.1543778801843318,3.28,0.7,9.5,6,999.0,Media,1,0
10.0,0.49,0.2,11.0,0.071,13.0,0.10138248847926268,3.16,0.69,9.2,6,996.5468390052357,Media,1,0
10.0,0.49,0.2,11.0,0.071,13.0,0.10138248847926268,3.16,0.69,9.2,6,996.5468390052357,Media,1,0
11.6,0.53,0.66,3.65,0.121,6.0,0.018433179723502304,3.05,0.74,11.5,7,997.8000000000001,Media,1,0
10.3,0.44,0.5,4.5,0.107,5.0,0.016129032258064516,3.28,0.83,11.5,5,998.0,Mala,1,0
13.4,0.27,0.62,2.6,0.0819999999999999,6.0,0.03456221198156682,3.16,0.67,9.7,6,996.5468390052357,Media,1,0
10.7,0.46,0.39,2.0,0.061,7.0,0.020737327188940093,3.18,0.62,9.5,5,998.1,Mala,1,0
10.2,0.36,0.64,2.9,0.122,10.0,0.08064516129032258,3.23,0.66,12.5,6,998.0,Media,1,0
10.2,0.36,0.64,2.9,0.122,10.0,0.08064516129032258,3.23,0.66,12.5,6,998.0,Media,1,0
8.0,0.58,0.28,3.2,0.066,21.0,0.2488479262672811,3.22,0.54,9.4,6,997.3,Media,1,0
8.4,0.56,0.08,2.1,0.105,16.0,0.08755760368663594,3.13,0.52,11.0,5,995.8000000000001,Mala,1,0
7.9,0.65,0.01,2.5,0.078,17.0,0.07373271889400922,3.34,0.74,11.7,7,996.3,Media,1,0
11.9,0.695,0.53,3.4,0.128,7.0,0.03456221198156682,3.17,0.84,12.2,7,999.1999999999999,Media,1,0
8.9,0.43,0.45,1.9,0.052,6.0,0.02304147465437788,3.35,0.7,12.5,6,994.8000000000001,Media,1,0
7.8,0.43,0.32,2.8,0.08,29.0,0.11981566820276497,3.31,0.64,10.3,5,997.4,Mala,1,0
12.4,0.49,0.58,3.0,0.103,28.0,0.21428571428571427,3.16,1.0,11.5,6,996.5468390052357,Media,1,0
12.5,0.28,0.54,2.3,0.0819999999999999,12.0,0.052995391705069124,3.11,1.36,9.8,7,999.7,Media,1,0
12.2,0.34,0.5,2.4,0.066,10.0,0.03456221198156682,3.12,1.18,9.2,6,1000.0,Media,1,0
10.6,0.42,0.48,2.7,0.065,5.0,0.027649769585253458,3.21,0.87,11.3,6,997.1999999999999,Media,1,0
10.9,0.39,0.47,1.8,0.118,6.0,0.018433179723502304,3.3,0.75,9.8,6,998.1999999999999,Media,1,0
10.9,0.39,0.47,1.8,0.118,6.0,0.018433179723502304,3.3,0.75,9.8,6,998.1999999999999,Media,1,0
11.9,0.57,0.5,2.6,0.0819999999999999,6.0,0.059907834101382486,3.12,0.78,10.7,6,996.5468390052357,Media,1,0
7.0,0.685,0.0,1.9,0.067,40.0,0.1313364055299539,3.6,0.81,9.9,5,997.9,Mala,1,0
6.6,0.815,0.02,2.7,0.072,17.0,0.06451612903225806,3.58,0.89,12.3,7,995.5,Media,1,0
13.8,0.49,0.67,3.0,0.093,6.0,0.020737327188940093,3.02,0.93,12.0,6,998.6,Media,1,0
9.6,0.56,0.31,2.8,0.089,15.0,0.09216589861751152,3.11,0.92,10.0,6,997.9,Media,1,0
9.1,0.785,0.0,2.6,0.093,11.0,0.05069124423963134,3.36,0.86,9.4,6,999.4,Media,1,0
10.7,0.67,0.22,2.7,0.107,17.0,0.06451612903225806,3.28,0.98,9.9,6,996.5468390052357,Media,1,0
9.1,0.795,0.0,2.6,0.096,11.0,0.04608294930875576,3.35,0.83,9.4,6,999.4,Media,1,0
7.7,0.665,0.0,2.4,0.09,8.0,0.029953917050691243,3.27,0.73,9.3,5,997.4,Mala,1,0
13.5,0.53,0.79,4.8,0.12,23.0,0.16359447004608296,3.18,0.77,13.0,5,996.5468390052357,Mala,1,0
6.1,0.21,0.4,1.4,0.066,40.5,0.3663594470046083,3.25,0.59,11.9,6,991.1999999999999,Media,1,0
6.7,0.75,0.01,2.4,0.078,17.0,0.059907834101382486,3.55,0.61,12.8,6,995.5,Media,1,0
11.5,0.41,0.52,3.0,0.08,29.0,0.11290322580645161,3.26,0.88,11.0,5,996.5468390052357,Mala,1,0
10.5,0.42,0.66,2.95,0.1159999999999999,12.0,0.052995391705069124,3.24,0.75,11.7,7,997.0,Media,1,0
11.9,0.43,0.66,3.1,0.109,10.0,0.03917050691244239,3.15,0.85,10.4,7,1000.0,Media,1,0
12.6,0.38,0.66,2.6,0.088,10.0,0.08064516129032258,3.17,0.68,9.8,6,996.5468390052357,Media,1,0
8.2,0.7,0.23,2.0,0.099,14.0,0.1728110599078341,3.19,0.7,9.4,5,997.3,Mala,1,0
8.6,0.45,0.31,2.6,0.086,21.0,0.10138248847926268,3.37,0.91,9.9,6,998.1999999999999,Media,1,0
11.9,0.58,0.66,2.5,0.072,6.0,0.07142857142857142,3.05,0.56,10.0,5,999.1999999999999,Mala,1,0
12.5,0.46,0.63,2.0,0.071,6.0,0.020737327188940093,2.99,0.87,10.2,5,998.8000000000001,Mala,1,0
12.8,0.615,0.66,5.8,0.083,7.0,0.08294930875576037,3.07,0.73,10.0,7,996.5468390052357,Media,1,0
10.0,0.42,0.5,3.4,0.107,7.0,0.03456221198156682,3.26,0.93,11.8,6,997.9,Media,1,0
12.8,0.615,0.66,5.8,0.083,7.0,0.08294930875576037,3.07,0.73,10.0,7,996.5468390052357,Media,1,0
10.4,0.575,0.61,2.6,0.076,11.0,0.041474654377880185,3.16,0.69,9.0,5,1000.0,Mala,1,0
10.3,0.34,0.52,2.8,0.159,15.0,0.15898617511520738,3.18,0.64,9.4,5,999.8000000000001,Mala,1,0
9.4,0.27,0.53,2.4,0.074,6.0,0.027649769585253458,3.2,1.13,12.0,7,996.1999999999999,Media,1,0
6.9,0.765,0.02,2.3,0.063,35.0,0.1313364055299539,3.57,0.78,9.9,5,997.5,Mala,1,0
7.9,0.24,0.4,1.6,0.0559999999999999,11.0,0.04377880184331797,3.32,0.87,8.7,6,996.7,Media,1,0
9.1,0.28,0.48,1.8,0.067,26.0,0.09216589861751152,3.32,1.04,10.6,6,996.7,Media,1,0
7.4,0.55,0.22,2.2,0.106,12.0,0.15207373271889402,3.05,0.63,9.2,5,995.9,Mala,1,0
14.0,0.41,0.63,3.8,0.089,6.0,0.0944700460829493,3.01,0.81,10.8,6,996.5468390052357,Media,1,0
11.5,0.54,0.71,4.4,0.124,6.0,0.020737327188940093,3.01,0.83,11.8,7,998.4,Media,1,0
11.5,0.45,0.5,3.0,0.078,19.0,0.0944700460829493,3.26,1.11,11.0,6,996.5468390052357,Media,1,0
9.4,0.27,0.53,2.4,0.074,6.0,0.027649769585253458,3.2,1.13,12.0,7,996.1999999999999,Media,1,0
11.4,0.625,0.66,6.2,0.088,6.0,0.041474654377880185,3.11,0.99,13.3,6,998.8000000000001,Media,1,0
8.3,0.42,0.38,2.5,0.094,24.0,0.12442396313364056,3.31,0.7,10.8,6,997.9,Media,1,0
8.3,0.26,0.42,2.0,0.08,11.0,0.04838709677419355,3.21,0.8,9.4,6,997.4,Media,1,0
13.7,0.415,0.68,2.9,0.085,17.0,0.08525345622119816,3.06,0.8,10.0,6,996.5468390052357,Media,1,0
8.3,0.26,0.42,2.0,0.08,11.0,0.04838709677419355,3.21,0.8,9.4,6,997.4,Media,1,0
8.3,0.26,0.42,2.0,0.08,11.0,0.04838709677419355,3.21,0.8,9.4,6,997.4,Media,1,0
7.7,0.51,0.28,2.1,0.087,23.0,0.11059907834101383,3.42,0.74,9.2,5,998.0,Mala,1,0
7.4,0.63,0.07,2.4,0.09,11.0,0.07142857142857142,3.43,0.76,9.7,6,997.9,Media,1,0
7.8,0.54,0.26,2.0,0.088,23.0,0.0967741935483871,3.41,0.74,9.2,6,998.1,Media,1,0
8.3,0.66,0.15,1.9,0.079,17.0,0.08294930875576037,3.31,0.54,9.6,6,997.1999999999999,Media,1,0
7.8,0.46,0.26,1.9,0.088,23.0,0.10829493087557604,3.43,0.74,9.2,6,998.1,Media,1,0
9.6,0.38,0.31,2.5,0.096,16.0,0.09907834101382489,3.19,0.7,10.0,7,998.1999999999999,Media,1,0
5.6,0.85,0.05,1.4,0.045,12.0,0.1889400921658986,3.56,0.82,12.9,8,992.4,Alta,1,0
13.7,0.415,0.68,2.9,0.085,17.0,0.08525345622119816,3.06,0.8,10.0,6,996.5468390052357,Media,1,0
9.5,0.37,0.52,2.0,0.0819999999999999,6.0,0.04608294930875576,3.18,0.51,9.5,5,998.0,Mala,1,0
8.4,0.665,0.61,2.0,0.1119999999999999,13.0,0.20506912442396313,3.16,0.54,9.1,5,997.0,Mala,1,0
12.7,0.6,0.65,2.3,0.063,6.0,0.04377880184331797,3.03,0.57,9.9,5,999.7,Mala,1,0
12.0,0.37,0.76,4.2,0.066,7.0,0.07373271889400922,3.22,0.6,13.0,7,996.5468390052357,Media,1,0
6.6,0.735,0.02,7.9,0.122,68.0,0.271889400921659,3.47,0.53,9.9,5,999.4,Mala,1,0
11.5,0.59,0.59,2.6,0.087,13.0,0.09907834101382489,3.18,0.65,11.0,6,998.8000000000001,Media,1,0
11.5,0.59,0.59,2.6,0.087,13.0,0.09907834101382489,3.18,0.65,11.0,6,998.8000000000001,Media,1,0
8.7,0.765,0.22,2.3,0.064,9.0,0.08294930875576037,3.1,0.55,9.4,5,996.3,Mala,1,0
6.6,0.735,0.02,7.9,0.122,68.0,0.271889400921659,3.47,0.53,9.9,5,999.4,Mala,1,0
7.7,0.26,0.3,1.7,0.059,20.0,0.07373271889400922,3.29,0.47,10.8,6,994.9,Media,1,0
12.2,0.48,0.54,2.6,0.085,19.0,0.1336405529953917,3.1,0.61,10.5,6,1000.0,Media,1,0
11.4,0.6,0.49,2.7,0.085,10.0,0.08064516129032258,3.15,0.63,10.5,6,999.4,Media,1,0
7.7,0.69,0.05,2.7,0.075,15.0,0.04838709677419355,3.26,0.61,9.1,5,997.4,Mala,1,0
8.7,0.31,0.46,1.4,0.059,11.0,0.04377880184331797,3.36,0.76,10.1,6,996.6,Media,1,0
9.8,0.44,0.47,2.5,0.063,9.0,0.05069124423963134,3.24,0.65,10.8,6,998.1,Media,1,0
12.0,0.39,0.66,3.0,0.093,12.0,0.055299539170506916,3.18,0.63,10.8,7,999.6,Media,1,0
10.4,0.34,0.58,3.7,0.174,6.0,0.02304147465437788,3.19,0.7,11.3,6,997.0,Media,1,0
12.5,0.46,0.49,4.5,0.07,26.0,0.09907834101382489,3.05,0.57,9.6,4,998.1,Mala,1,0
9.0,0.43,0.34,2.5,0.08,26.0,0.18433179723502305,3.38,0.62,9.5,6,998.7,Media,1,0
9.1,0.45,0.35,2.4,0.08,23.0,0.16589861751152074,3.38,0.62,9.5,5,998.7,Mala,1,0
7.1,0.735,0.16,1.9,0.1,15.0,0.16359447004608296,3.27,0.64,9.3,5,996.6,Mala,1,0
9.9,0.4,0.53,6.7,0.0969999999999999,6.0,0.029953917050691243,3.27,0.82,11.7,7,998.6,Media,1,0
8.8,0.52,0.34,2.7,0.087,24.0,0.2672811059907834,3.26,0.61,9.5,5,998.1999999999999,Mala,1,0
8.6,0.725,0.24,6.6,0.1169999999999999,31.0,0.29493087557603687,3.32,1.07,9.3,5,996.5468390052357,Mala,1,0
10.6,0.48,0.64,2.2,0.111,6.0,0.03225806451612903,3.26,0.66,11.7,6,997.0,Media,1,0
7.0,0.58,0.12,1.9,0.091,34.0,0.271889400921659,3.44,0.48,10.5,5,995.6,Mala,1,0
11.9,0.38,0.51,2.0,0.121,7.0,0.03225806451612903,3.24,0.76,10.4,6,999.6,Media,1,0
6.8,0.77,0.0,1.8,0.066,34.0,0.10599078341013825,3.62,0.68,9.9,5,997.6,Mala,1,0
9.5,0.56,0.33,2.4,0.089,35.0,0.14055299539170507,3.28,0.73,11.8,7,997.1999999999999,Media,1,0
6.6,0.84,0.03,2.3,0.059,32.0,0.0967741935483871,3.52,0.56,12.3,7,995.1999999999999,Media,1,0
7.7,0.96,0.2,2.0,0.047,15.0,0.12442396313364056,3.36,0.44,10.9,5,995.5,Mala,1,0
10.5,0.24,0.47,2.1,0.066,6.0,0.041474654377880185,3.15,0.9,11.0,7,997.8000000000001,Media,1,0
7.7,0.96,0.2,2.0,0.047,15.0,0.12442396313364056,3.36,0.44,10.9,5,995.5,Mala,1,0
6.6,0.84,0.03,2.3,0.059,32.0,0.0967741935483871,3.52,0.56,12.3,7,995.1999999999999,Media,1,0
6.4,0.67,0.08,2.1,0.045,19.0,0.0967741935483871,3.49,0.49,11.4,6,994.9,Media,1,0
9.5,0.78,0.22,1.9,0.077,6.0,0.059907834101382486,3.26,0.56,10.6,6,998.8000000000001,Media,1,0
9.1,0.52,0.33,1.3,0.07,9.0,0.055299539170506916,3.24,0.6,9.3,5,997.8000000000001,Mala,1,0
12.8,0.84,0.63,2.4,0.088,13.0,0.06682027649769585,3.1,0.6,10.4,6,999.7,Media,1,0
10.5,0.24,0.47,2.1,0.066,6.0,0.041474654377880185,3.15,0.9,11.0,7,997.8000000000001,Media,1,0
7.8,0.55,0.35,2.2,0.074,21.0,0.1382488479262673,3.25,0.56,9.2,5,997.4,Mala,1,0
11.9,0.37,0.69,2.3,0.078,12.0,0.041474654377880185,3.0,0.65,12.8,6,995.8000000000001,Media,1,0
12.3,0.39,0.63,2.3,0.091,6.0,0.027649769585253458,3.16,0.49,9.5,5,996.5468390052357,Mala,1,0
10.4,0.41,0.55,3.2,0.076,22.0,0.11059907834101383,3.15,0.89,9.9,6,999.6,Media,1,0
12.3,0.39,0.63,2.3,0.091,6.0,0.027649769585253458,3.16,0.49,9.5,5,996.5468390052357,Mala,1,0
8.0,0.67,0.3,2.0,0.06,38.0,0.12903225806451613,3.26,0.56,10.2,6,995.8000000000001,Media,1,0
11.1,0.45,0.73,3.2,0.066,6.0,0.03686635944700461,3.17,0.66,11.2,6,998.6,Media,1,0
10.4,0.41,0.55,3.2,0.076,22.0,0.11059907834101383,3.15,0.89,9.9,6,999.6,Media,1,0
7.0,0.62,0.18,1.5,0.062,7.0,0.10138248847926268,3.08,0.6,9.3,5,995.1,Mala,1,0
12.6,0.31,0.72,2.2,0.072,6.0,0.052995391705069124,2.88,0.82,9.8,8,998.7,Alta,1,0
11.9,0.4,0.65,2.15,0.068,7.0,0.04838709677419355,3.06,0.68,11.3,6,998.8000000000001,Media,1,0
15.6,0.685,0.76,3.7,0.1,6.0,0.08525345622119816,2.95,0.68,11.2,7,996.5468390052357,Media,1,0
10.0,0.44,0.49,2.7,0.077,11.0,0.029953917050691243,3.23,0.63,11.6,7,996.3,Media,1,0
5.3,0.57,0.01,1.7,0.054,5.0,0.04838709677419355,3.57,0.84,12.5,7,993.4,Media,1,0
9.5,0.735,0.1,2.1,0.079,6.0,0.0576036866359447,3.23,0.56,10.1,6,998.6,Media,1,0
12.5,0.38,0.6,2.6,0.081,31.0,0.15207373271889402,3.1,0.73,10.5,5,999.6,Mala,1,0
9.3,0.48,0.29,2.1,0.127,6.0,0.02304147465437788,3.22,0.72,11.2,5,996.8000000000001,Mala,1,0
8.6,0.53,0.22,2.0,0.1,7.0,0.04838709677419355,3.2,0.56,10.2,6,996.7,Media,1,0
11.9,0.39,0.69,2.8,0.095,17.0,0.06682027649769585,3.1,0.61,10.8,6,999.4,Media,1,0
11.9,0.39,0.69,2.8,0.095,17.0,0.06682027649769585,3.1,0.61,10.8,6,999.4,Media,1,0
8.4,0.37,0.53,1.8,0.413,9.0,0.04608294930875576,3.06,1.06,9.1,6,997.9,Media,1,0
6.8,0.56,0.03,1.7,0.084,18.0,0.06682027649769585,3.44,0.63,10.0,6,996.8000000000001,Media,1,0
10.4,0.33,0.63,2.8,0.084,5.0,0.03686635944700461,3.26,0.74,11.2,7,999.8000000000001,Media,1,0
7.0,0.23,0.4,1.6,0.063,21.0,0.14055299539170507,3.5,0.63,11.1,5,995.1999999999999,Mala,1,0
11.3,0.62,0.67,5.2,0.086,6.0,0.029953917050691243,3.22,0.69,13.4,8,998.8000000000001,Alta,1,0
8.9,0.59,0.39,2.3,0.095,5.0,0.03686635944700461,3.37,0.58,10.3,5,998.6,Mala,1,0
9.2,0.63,0.21,2.7,0.0969999999999999,29.0,0.1359447004608295,3.28,0.58,9.6,5,998.8000000000001,Mala,1,0
